TimeStamp,Attribute,Value
11/14/10 6:35,cbwd,NW
11/14/10 6:46,DEWP,-8
11/14/10 7:20,TEMP,0
11/14/10 7:28,DEWP,-8
11/14/10 7:39,HUMI,58
11/14/10 7:40,PRES,1035
11/14/10 7:47,DEWP,-8
11/14/10 7:54,Iprec,0
11/14/10 7:55,Iprec,0
11/14/10 7:58,precipitation,0
11/14/10 8:02,TEMP,0
11/14/10 8:09,DEWP,-8
11/14/10 8:13,cbwd,NW
11/14/10 8:18,PRES,1035
11/14/10 8:23,cbwd,NW
11/14/10 8:29,Iprec,0
11/14/10 8:31,PRES,1035
11/14/10 8:31,PM_USPost,22
11/14/10 8:32,precipitation,0
11/14/10 8:53,Iws,187.8
11/14/10 9:06,Iprec,0
11/14/10 9:12,precipitation,0
11/14/10 9:26,Iws,191.38
11/14/10 9:32,Iprec,0
11/14/10 9:35,HUMI,58
11/14/10 9:45,PRES,1035
11/14/10 9:53,PRES,1035
11/14/10 9:54,TEMP,0
11/14/10 9:55,HUMI,58
11/14/10 9:57,DEWP,-8
11/14/10 10:00,Iws,189.59
11/14/10 10:11,TEMP,0
11/14/10 10:18,DEWP,-8
11/14/10 10:19,precipitation,0
11/14/10 10:40,PM_USPost,35
11/14/10 10:46,cbwd,NW
11/14/10 10:52,TEMP,0
11/14/10 10:54,HUMI,58
11/14/10 11:01,precipitation,0
11/14/10 11:13,Iprec,0
11/14/10 11:15,precipitation,0
11/14/10 11:21,PRES,1035
11/14/10 11:27,cbwd,NW
11/14/10 11:38,precipitation,0
11/14/10 11:41,PRES,1035
11/14/10 11:46,PM_USPost,44
11/14/10 12:18,PM_USPost,25
11/14/10 12:19,Iws,193.17
11/14/10 12:41,PM_USPost,19
11/14/10 12:48,cbwd,NW
11/14/10 12:48,cbwd,NW
11/14/10 12:52,PRES,1035
11/14/10 12:55,PM_USPost,24
11/14/10 12:57,DEWP,-8
11/14/10 13:20,HUMI,58
11/14/10 13:29,TEMP,0
11/14/10 13:38,cbwd,NW
11/14/10 13:39,Iws,194.96
11/14/10 13:41,precipitation,0
11/14/10 13:43,DEWP,-8
11/14/10 14:07,Iprec,0
11/14/10 14:08,PRES,1035
11/14/10 14:08,HUMI,58
11/14/10 14:24,DEWP,-8
11/14/10 14:27,precipitation,0
11/14/10 14:28,cbwd,NW
11/14/10 14:36,Iws,198.54
11/14/10 14:37,TEMP,0
11/14/10 14:37,Iws,196.75
11/14/10 14:44,Iprec,0
11/14/10 14:48,PM_USPost,22
11/14/10 14:55,HUMI,58
11/14/10 14:58,precipitation,0
11/14/10 15:01,Iprec,0
11/14/10 15:09,cbwd,NW
11/14/10 15:09,Iprec,0
11/14/10 15:17,Iws,200.33
11/14/10 15:37,TEMP,0
11/14/10 15:42,DEWP,-8
11/14/10 15:42,TEMP,0
11/14/10 15:43,HUMI,58
11/14/10 15:50,cbwd,NW
11/14/10 15:53,Iws,202.12
11/14/10 16:01,precipitation,0
11/14/10 16:08,PM_USPost,19
11/14/10 16:12,Iprec,0
11/14/10 16:22,HUMI,58
11/14/10 16:25,TEMP,0
11/14/10 16:26,Iprec,0
11/14/10 16:33,PRES,1035
11/14/10 16:45,cbwd,NW
11/14/10 16:50,PRES,1035
11/14/10 16:57,PM_USPost,11
11/14/10 17:05,Iws,207.49
11/14/10 17:35,PM_USPost,10
11/14/10 17:38,PM_USPost,11
11/14/10 17:38,Iws,205.7
11/14/10 17:45,DEWP,-8
11/14/10 18:14,HUMI,58
11/14/10 18:16,DEWP,-8
11/14/10 18:17,precipitation,0
11/14/10 18:33,Iws,209.28
11/14/10 18:34,HUMI,58
11/14/10 18:50,PRES,1035
11/14/10 18:52,DEWP,-8
11/14/10 18:57,PM_USPost,12
11/14/10 19:00,PRES,1035
11/14/10 19:10,Iprec,0
11/14/10 19:14,TEMP,0
11/14/10 19:17,cbwd,NW
11/14/10 19:23,precipitation,0
11/14/10 19:41,Iprec,0
11/14/10 20:09,TEMP,0
11/14/10 20:17,TEMP,0
11/14/10 20:30,Iws,212.86
11/14/10 20:37,cbwd,NW
11/14/10 20:38,PM_USPost,11
11/14/10 20:58,precipitation,0
11/14/10 21:15,DEWP,-8
11/14/10 21:18,PM_USPost,10
11/14/10 21:19,PRES,1035
11/14/10 21:27,Iws,214.65
11/14/10 21:29,Iprec,0
11/14/10 21:36,DEWP,-8
11/14/10 21:40,PRES,1035
11/14/10 21:43,TEMP,0
11/14/10 21:58,DEWP,-8
11/14/10 22:03,precipitation,0
11/14/10 22:06,Iprec,0
11/14/10 22:10,DEWP,-8
11/14/10 22:13,HUMI,58
11/14/10 22:15,PM_USPost,10
11/14/10 22:24,PM_USPost,12
11/14/10 22:29,Iws,211.07
11/14/10 22:29,cbwd,NW
11/14/10 22:38,cbwd,NW
11/14/10 22:40,PRES,1035
11/14/10 22:56,DEWP,-8
11/14/10 22:58,precipitation,0
11/14/10 23:02,Iws,216.44
11/14/10 23:14,cbwd,NW
11/14/10 23:15,Iprec,0
11/14/10 23:34,PM_USPost,16
11/14/10 23:35,cbwd,NW
11/14/10 23:37,HUMI,58
11/15/10 0:02,cbwd,NW
11/15/10 0:05,precipitation,0
11/15/10 0:12,PRES,1035
11/15/10 0:19,HUMI,58
11/15/10 0:26,precipitation,0
11/15/10 0:38,PM_USPost,17
11/15/10 1:09,Iprec,0
11/15/10 1:10,DEWP,-8
11/15/10 1:15,Iws,221.81
11/15/10 1:28,HUMI,58
11/15/10 1:34,PRES,1035
11/15/10 1:38,PRES,1035
11/15/10 1:48,TEMP,0
11/15/10 2:11,cbwd,NW
11/15/10 2:12,PM_USPost,10
11/15/10 2:17,DEWP,-8
11/15/10 2:28,Iprec,0
11/15/10 2:32,TEMP,0
11/15/10 3:07,HUMI,58
11/15/10 3:10,DEWP,-8
11/15/10 3:14,TEMP,0
11/15/10 3:37,precipitation,0
11/15/10 3:40,DEWP,-8
11/15/10 3:45,Iws,225.39
11/15/10 3:47,Iws,220.02
11/15/10 4:00,PM_USPost,9
11/15/10 4:01,PRES,1035
11/15/10 4:13,TEMP,0
11/15/10 4:22,TEMP,0
11/15/10 4:35,HUMI,58
11/15/10 4:35,cbwd,NW
11/15/10 4:40,cbwd,NW
11/15/10 4:53,Iws,227.18
11/15/10 4:55,precipitation,0
11/15/10 5:19,PRES,1035
11/15/10 5:21,TEMP,0
11/15/10 5:23,Iws,223.6
11/15/10 5:27,precipitation,0
11/15/10 6:07,precipitation,0
11/15/10 6:09,DEWP,-8
11/15/10 6:15,PM_USPost,9
11/15/10 6:35,HUMI,58
11/15/10 6:39,HUMI,58
11/15/10 6:47,DEWP,-8
11/15/10 6:50,PM_USPost,21
11/15/10 7:02,TEMP,0
11/15/10 7:17,DEWP,-8
11/15/10 7:32,precipitation,0
11/15/10 7:41,cbwd,NW
11/15/10 7:41,PRES,1035
11/15/10 7:50,cbwd,NW
11/15/10 7:54,PRES,1035
11/15/10 7:56,Iws,228.97
11/15/10 8:18,Iws,232.55
11/15/10 8:19,precipitation,0
11/15/10 8:25,Iprec,0
11/15/10 8:26,TEMP,0
11/15/10 8:30,HUMI,58
11/15/10 8:37,PM_USPost,26
11/15/10 8:42,Iprec,0
11/15/10 8:42,Iprec,0
11/15/10 8:51,PM_USPost,32
11/15/10 9:04,Iws,230.76
11/15/10 9:22,PRES,1035
11/15/10 10:08,DEWP,-8
11/15/10 10:10,Iprec,0
11/15/10 10:12,PM_USPost,50
11/15/10 10:31,precipitation,0
11/15/10 10:42,TEMP,0
11/15/10 10:54,cbwd,NW
11/15/10 11:24,TEMP,0
11/15/10 12:23,Iprec,0
11/15/10 13:06,Iws,237.92
11/15/10 13:16,DEWP,-8
11/15/10 13:18,PM_USPost,60
11/15/10 13:20,Iws,241.5
11/15/10 13:22,PRES,1035
11/15/10 13:29,precipitation,0
11/15/10 13:31,TEMP,0
11/15/10 13:48,cbwd,NW
11/15/10 13:56,cbwd,NW
11/15/10 14:10,Iprec,0
11/15/10 14:30,DEWP,-6
11/15/10 14:34,DEWP,-8
11/15/10 14:35,HUMI,68
11/15/10 14:35,PM_USPost,70
11/15/10 14:45,HUMI,58
11/15/10 14:53,PRES,1035
11/15/10 15:12,Iprec,0
11/15/10 15:38,PM_USPost,68
11/15/10 15:45,Iws,243.29
11/15/10 15:52,TEMP,0
11/15/10 16:00,Iws,245.08
11/15/10 16:04,Iws,248.66
11/15/10 16:05,TEMP,0
11/15/10 16:24,PM_USPost,82
11/15/10 16:32,HUMI,86
11/15/10 16:39,DEWP,-6
11/15/10 16:50,precipitation,0
11/15/10 16:50,DEWP,-4
11/15/10 16:52,cbwd,NW
11/15/10 16:53,PRES,1031
11/15/10 16:59,precipitation,0
11/15/10 17:05,precipitation,0
11/15/10 17:11,Iprec,0
11/15/10 17:22,PRES,1023
11/15/10 17:24,HUMI,86
11/15/10 17:33,DEWP,-4
11/15/10 17:42,TEMP,-1
11/15/10 17:54,PRES,1027
11/15/10 18:02,cbwd,NW
11/15/10 18:03,cbwd,NW
11/15/10 18:03,precipitation,0
11/15/10 18:20,Iws,250.45
11/15/10 19:04,TEMP,-1
11/15/10 19:06,Iprec,0
11/15/10 19:10,cbwd,NW
11/15/10 19:18,PM_USPost,124
11/15/10 19:29,Iprec,0
11/15/10 19:36,TEMP,-1
11/15/10 19:42,PRES,1023
11/15/10 19:52,PM_USPost,107
11/15/10 19:56,PM_USPost,139
11/15/10 20:01,Iprec,0
11/15/10 20:02,DEWP,-4
11/15/10 20:14,Iws,252.24
11/15/10 20:14,cbwd,NW
11/15/10 20:22,Iws,255.82
11/15/10 20:37,Iws,254.03
11/15/10 20:39,cbwd,NW
11/15/10 20:42,precipitation,0
11/15/10 20:49,precipitation,0
11/15/10 21:14,HUMI,86
11/15/10 21:18,DEWP,-4
11/15/10 21:22,TEMP,-1
11/15/10 21:23,TEMP,-1
11/15/10 21:24,DEWP,-4
11/15/10 21:38,Iprec,0
11/15/10 21:39,cbwd,NW
11/15/10 21:53,PRES,1023
11/15/10 21:54,precipitation,0
11/15/10 21:58,PM_USPost,166
11/15/10 22:34,PM_USPost,152
11/15/10 22:48,TEMP,-1
11/15/10 22:59,HUMI,86
11/15/10 22:59,PRES,1023
11/15/10 23:06,Iws,257.61
11/15/10 23:07,PRES,1023
11/15/10 23:12,Iprec,0
11/15/10 23:44,cbwd,NW
11/15/10 23:46,precipitation,0
11/16/10 0:06,cbwd,NW
11/16/10 0:13,DEWP,-4
11/16/10 0:16,Iprec,0
11/16/10 0:23,PRES,1023
11/16/10 0:28,DEWP,-4
11/16/10 0:38,HUMI,86
11/16/10 0:42,precipitation,0
11/16/10 0:55,DEWP,-4
11/16/10 1:02,PM_USPost,213
11/16/10 1:09,precipitation,0
11/16/10 1:25,Iws,259.4
11/16/10 1:30,Iws,261.19
11/16/10 1:35,Iprec,0
11/16/10 1:38,HUMI,86
11/16/10 1:38,Iprec,0
11/16/10 1:53,precipitation,0
11/16/10 1:58,PRES,1023
11/16/10 2:14,PRES,1023
11/16/10 2:20,cbwd,NW
11/16/10 2:21,Iws,262.98
11/16/10 2:21,TEMP,-1
11/16/10 2:27,PM_USPost,206
11/16/10 2:30,HUMI,86
11/16/10 2:32,Iws,264.77
11/16/10 2:44,HUMI,86
11/16/10 2:45,cbwd,NW
11/16/10 2:48,PRES,1023
11/16/10 2:50,DEWP,-4
11/16/10 3:06,PM_USPost,191
11/16/10 3:08,PM_USPost,152
11/16/10 3:10,DEWP,-4
11/16/10 3:17,cbwd,NW
11/16/10 3:21,PM_USPost,124
11/16/10 3:30,PRES,1023
11/16/10 3:51,Iprec,0
11/16/10 3:55,TEMP,-1
11/16/10 3:58,TEMP,-1
11/16/10 4:22,PRES,1023
11/16/10 4:23,Iws,266.56
11/16/10 4:25,cbwd,NW
11/16/10 4:37,HUMI,86
11/16/10 4:58,PM_USPost,108
11/16/10 5:08,Iws,271.93
11/16/10 5:12,TEMP,-1
11/16/10 5:34,Iws,268.35
11/16/10 5:54,PM_USPost,94
11/16/10 5:56,precipitation,0
11/16/10 6:10,precipitation,0
11/16/10 6:17,DEWP,-4
11/16/10 6:19,precipitation,0
11/16/10 6:22,HUMI,86
11/16/10 6:27,Iws,270.14
11/16/10 6:28,PRES,1023
11/16/10 6:30,TEMP,-1
11/16/10 6:31,HUMI,86
11/16/10 6:56,Iprec,0
11/16/10 6:57,cbwd,NW
11/16/10 7:03,DEWP,-4
11/16/10 7:10,DEWP,-4
11/16/10 7:18,Iws,273.72
11/16/10 7:30,precipitation,0
11/16/10 7:38,TEMP,-1
11/16/10 7:58,PM_USPost,92
11/16/10 7:59,HUMI,86
11/16/10 8:00,DEWP,-4
11/16/10 8:01,precipitation,0
11/16/10 8:40,HUMI,86
11/16/10 8:49,DEWP,-4
11/16/10 8:59,PM_USPost,105
11/16/10 9:11,TEMP,-1
11/16/10 9:30,cbwd,NW
11/16/10 9:37,cbwd,NW
11/16/10 9:48,HUMI,86
11/16/10 9:50,Iprec,0
11/16/10 10:03,DEWP,-4
11/16/10 10:10,Iws,279.09
11/16/10 10:22,Iprec,0
11/16/10 10:24,precipitation,0
11/16/10 10:32,TEMP,-1
11/16/10 10:41,Iws,280.88
11/16/10 10:45,PM_USPost,78
11/16/10 10:48,PRES,1023
11/16/10 10:49,precipitation,0
11/16/10 10:59,Iprec,0
11/16/10 11:01,precipitation,0
11/16/10 11:07,TEMP,-1
11/16/10 11:14,HUMI,86
11/16/10 11:22,PRES,1023
11/16/10 11:32,TEMP,-1
11/16/10 11:45,PM_USPost,63
11/16/10 11:52,cbwd,NW
11/16/10 11:56,PRES,1023
11/16/10 12:06,cbwd,NW
11/16/10 12:09,Iws,282.67
11/16/10 12:23,PM_USPost,90
11/16/10 12:27,Iprec,0
11/16/10 12:34,DEWP,-4
11/16/10 12:36,HUMI,86
11/16/10 12:38,TEMP,-1
11/16/10 13:03,precipitation,0
11/16/10 13:08,Iprec,0
11/16/10 13:12,PRES,1023
11/16/10 13:17,cbwd,NW
11/16/10 13:43,DEWP,-4
11/16/10 13:44,cbwd,NW
11/16/10 13:52,PM_USPost,66
11/16/10 14:08,DEWP,-4
11/16/10 14:10,Iprec,0
11/16/10 14:14,PRES,1023
11/16/10 14:15,Iprec,0
11/16/10 14:46,HUMI,86
11/16/10 14:47,Iws,286.25
11/16/10 14:50,precipitation,0
11/16/10 15:02,TEMP,-1
11/16/10 15:09,PRES,1023
11/16/10 15:26,TEMP,-1
11/16/10 15:34,PRES,1023
11/16/10 15:40,DEWP,-4
11/16/10 15:41,DEWP,-4
11/16/10 15:47,Iws,289.83
11/16/10 15:48,cbwd,NW
11/16/10 15:57,Iws,284.46
11/16/10 15:59,HUMI,86
11/16/10 16:01,Iprec,0
11/16/10 16:11,cbwd,NW
11/16/10 16:11,PM_USPost,142
11/16/10 16:27,Iprec,0
11/16/10 16:37,PM_USPost,77
11/16/10 16:48,precipitation,0
11/16/10 16:55,TEMP,-1
11/16/10 16:55,PRES,1023
11/16/10 16:57,HUMI,86
11/16/10 16:58,cbwd,NW
11/16/10 17:09,Iws,291.62
11/16/10 17:19,cbwd,NW
11/16/10 17:24,TEMP,-1
11/16/10 17:39,PM_USPost,116
11/16/10 18:02,PM_USPost,135
11/16/10 18:12,DEWP,-4
11/16/10 18:46,DEWP,-4
11/16/10 18:54,HUMI,86
11/16/10 18:57,PRES,1023
11/16/10 19:10,DEWP,-4
11/16/10 19:27,PRES,1023
11/16/10 19:29,Iprec,0
11/16/10 19:37,precipitation,0
11/16/10 19:40,TEMP,-1
11/16/10 19:54,DEWP,-4
11/16/10 20:23,Iprec,0
11/16/10 20:40,TEMP,-1
11/16/10 20:41,precipitation,0
11/16/10 20:46,precipitation,0
11/16/10 20:53,Iws,296.99
11/16/10 21:00,cbwd,NW
11/16/10 21:08,DEWP,-4
11/16/10 21:12,precipitation,0
11/16/10 21:19,cbwd,NW
11/16/10 21:22,HUMI,86
11/16/10 21:30,HUMI,86
11/16/10 21:33,Iprec,0
11/16/10 21:33,precipitation,0
11/16/10 21:35,HUMI,86
11/16/10 21:37,PRES,1023
11/16/10 21:47,TEMP,-1
11/16/10 21:59,Iws,298.78
11/16/10 22:09,TEMP,-1
11/16/10 22:26,PM_USPost,217
11/16/10 22:59,HUMI,86
11/16/10 23:11,precipitation,0
11/16/10 23:14,DEWP,-4
11/16/10 23:15,cbwd,NW
11/16/10 23:15,Iws,300.57
11/16/10 23:19,cbwd,NW
11/16/10 23:19,precipitation,0
11/16/10 23:23,Iprec,0
11/16/10 23:35,HUMI,86
11/16/10 23:40,PRES,1023
11/16/10 23:41,PM_USPost,227
11/16/10 23:46,PM_USPost,276
11/16/10 23:50,cbwd,NW
11/16/10 23:56,TEMP,-1
11/16/10 23:58,PRES,1023
11/17/10 0:10,Iws,302.36
11/17/10 0:13,Iprec,0
11/17/10 0:39,DEWP,-4
11/17/10 0:42,DEWP,-4
11/17/10 0:51,PRES,1023
11/17/10 0:57,Iprec,0
11/17/10 0:58,Iprec,0
11/17/10 1:18,cbwd,NW
11/17/10 1:18,PM_USPost,275
11/17/10 1:19,HUMI,86
11/17/10 1:54,TEMP,-2
11/17/10 2:05,PRES,1023
11/17/10 2:09,Iws,305.94
11/17/10 2:21,precipitation,0
11/17/10 2:22,TEMP,-1
11/17/10 2:27,TEMP,-3
11/17/10 2:36,HUMI,86
11/17/10 2:36,precipitation,0
11/17/10 2:39,PRES,1023
11/17/10 2:43,PRES,1023
11/17/10 2:49,PRES,1023
11/17/10 2:58,DEWP,-4
11/17/10 3:10,DEWP,-4
11/17/10 3:17,PM_USPost,255
11/17/10 3:26,HUMI,92
11/17/10 3:35,cbwd,cv
11/17/10 3:36,HUMI,86
11/17/10 3:42,HUMI,92
11/17/10 3:54,Iprec,0
11/17/10 3:58,DEWP,-4
11/17/10 4:00,precipitation,0
11/17/10 4:02,PM_USPost,220
11/17/10 4:03,TEMP,-2
11/17/10 4:16,TEMP,-3
11/17/10 4:24,precipitation,0
11/17/10 4:25,precipitation,0
11/17/10 4:27,cbwd,cv
11/17/10 4:31,Iws,1.78
11/17/10 4:31,cbwd,NW
11/17/10 4:45,DEWP,-4
11/17/10 5:00,PM_USPost,177
11/17/10 5:14,precipitation,0
11/17/10 5:17,Iprec,0
11/17/10 5:17,TEMP,-4
11/17/10 5:31,Iws,0.89
11/17/10 5:39,DEWP,-5
11/17/10 5:49,PM_USPost,220
11/17/10 5:51,HUMI,92
11/17/10 5:59,Iprec,0
11/17/10 6:09,DEWP,-4
11/17/10 6:16,cbwd,NW
11/17/10 6:25,Iprec,0
11/17/10 6:29,PRES,1023
11/17/10 6:38,TEMP,-2
11/17/10 6:42,PM_USPost,138
11/17/10 6:43,PM_USPost,129
11/17/10 7:02,cbwd,NE
11/17/10 7:13,PRES,1024
11/17/10 7:14,Iws,1.79
11/17/10 7:21,cbwd,NW
11/17/10 7:31,DEWP,-2
11/17/10 7:47,PRES,1023
11/17/10 7:51,TEMP,-4
11/17/10 7:59,HUMI,86
11/17/10 8:05,HUMI,80
11/17/10 8:10,PRES,1023
11/17/10 8:15,PM_USPost,133
11/17/10 8:18,Iws,3.58
11/17/10 8:36,Iws,4.47
11/17/10 8:41,precipitation,0
11/17/10 8:46,PM_USPost,197
11/17/10 8:49,PM_USPost,154
11/17/10 8:53,Iprec,0
11/17/10 9:12,PRES,1024
11/17/10 9:14,HUMI,52
11/17/10 9:15,PRES,1024
11/17/10 9:30,TEMP,3
11/17/10 9:51,precipitation,0
11/17/10 9:58,cbwd,cv
11/17/10 10:06,Iprec,0
11/17/10 10:14,DEWP,-3
11/17/10 10:25,PM_USPost,288
11/17/10 10:46,cbwd,cv
11/17/10 10:47,PRES,1024
11/17/10 10:53,DEWP,-3
11/17/10 10:55,Iprec,0
11/17/10 10:57,TEMP,1
11/17/10 11:07,precipitation,0
11/17/10 11:11,HUMI,64
11/17/10 11:11,Iws,0.89
11/17/10 11:32,PM_USPost,247
11/17/10 11:32,Iprec,0
11/17/10 11:41,cbwd,NE
11/17/10 11:54,DEWP,-4
11/17/10 12:14,Iprec,0
11/17/10 12:33,Iws,1.79
11/17/10 12:36,PRES,1023
11/17/10 12:39,TEMP,8
11/17/10 12:47,Iws,1.79
11/17/10 12:58,DEWP,-3
11/17/10 13:03,Iws,5.37
11/17/10 13:04,PRES,1021
11/17/10 13:13,precipitation,0
11/17/10 13:18,PM_USPost,331
11/17/10 13:28,DEWP,-2
11/17/10 13:35,Iws,3.58
11/17/10 13:36,PRES,1022
11/17/10 13:43,HUMI,52
11/17/10 13:44,Iprec,0
11/17/10 13:47,TEMP,6
11/17/10 13:53,DEWP,-3
11/17/10 14:03,precipitation,0
11/17/10 14:07,precipitation,0
11/17/10 14:07,HUMI,42
11/17/10 14:26,precipitation,0
11/17/10 14:38,PM_USPost,467
11/17/10 14:42,PRES,1022
11/17/10 14:45,HUMI,45
11/17/10 14:47,TEMP,9
11/17/10 14:48,PM_USPost,400
11/17/10 15:05,cbwd,NE
11/17/10 15:06,HUMI,60
11/17/10 15:27,precipitation,0
11/17/10 15:28,Iprec,0
11/17/10 15:31,TEMP,9
11/17/10 15:36,TEMP,5
11/17/10 15:36,HUMI,45
11/17/10 15:42,TEMP,9
11/17/10 15:59,HUMI,45
11/17/10 16:13,Iprec,0
11/17/10 16:21,PM_USPost,472
11/17/10 16:21,PRES,1021
11/17/10 16:41,Iws,0.89
11/17/10 17:00,cbwd,cv
11/17/10 17:04,Iprec,0
11/17/10 17:09,precipitation,0
11/17/10 17:36,PRES,1021
11/17/10 17:51,HUMI,74
11/17/10 17:54,Iws,0.89
11/17/10 18:00,PM_USPost,503
11/17/10 18:15,PM_USPost,504
11/17/10 18:31,precipitation,0
11/17/10 18:33,Iprec,0
11/17/10 18:35,Iws,0.89
11/17/10 18:41,HUMI,80
11/17/10 18:52,Iprec,0
11/17/10 18:55,DEWP,-2
11/17/10 19:02,Iws,3.57
11/17/10 19:25,TEMP,1
11/17/10 19:38,PM_USPost,502
11/17/10 19:42,precipitation,0
11/17/10 19:50,PM_USPost,525
11/17/10 20:06,PRES,1022
11/17/10 20:26,PRES,1022
11/17/10 20:39,DEWP,-2
11/17/10 20:43,cbwd,NW
11/17/10 20:49,DEWP,-1
11/17/10 20:51,cbwd,NW
11/17/10 21:08,PRES,1023
11/17/10 21:11,Iprec,0
11/17/10 21:20,precipitation,0
11/17/10 21:24,Iws,1.78
11/17/10 21:57,cbwd,NW
11/17/10 22:02,HUMI,86
11/17/10 22:10,Iws,0.89
11/17/10 22:15,DEWP,-2
11/17/10 22:23,TEMP,1
11/17/10 22:27,precipitation,0
11/17/10 22:28,HUMI,80
11/17/10 22:46,Iprec,0
11/17/10 23:00,DEWP,-2
11/17/10 23:00,Iws,0.89
11/17/10 23:10,TEMP,0
11/17/10 23:14,cbwd,cv
11/17/10 23:30,DEWP,-3
11/17/10 23:51,precipitation,0
11/18/10 0:04,cbwd,NW
11/18/10 0:21,PM_USPost,521
11/18/10 0:28,DEWP,-3
11/18/10 0:31,HUMI,86
11/18/10 0:37,TEMP,-1
11/18/10 0:47,TEMP,-1
11/18/10 0:47,PM_USPost,446
11/18/10 0:54,cbwd,NE
11/18/10 1:28,HUMI,86
11/18/10 1:29,TEMP,-1
11/18/10 1:30,Iprec,0
11/18/10 1:42,PRES,1021
11/18/10 2:09,PRES,1021
11/18/10 2:22,TEMP,-1
11/18/10 2:35,Iws,6.71
11/18/10 2:45,Iprec,0
11/18/10 2:47,precipitation,0
11/18/10 3:01,cbwd,NW
11/18/10 3:09,HUMI,86
11/18/10 3:15,Iws,3.58
11/18/10 3:20,cbwd,NW
11/18/10 3:26,PRES,1021
11/18/10 3:31,PM_USPost,350
11/18/10 4:05,cbwd,NW
11/18/10 4:12,PM_USPost,362
11/18/10 4:15,TEMP,-1
11/18/10 4:17,Iprec,0
11/18/10 4:33,PRES,1020
11/18/10 4:49,cbwd,NE
11/18/10 4:58,precipitation,0
11/18/10 5:04,HUMI,86
11/18/10 5:14,precipitation,0
11/18/10 5:21,Iws,4.92
11/18/10 5:21,HUMI,86
11/18/10 5:36,Iws,1.79
11/18/10 5:36,DEWP,-3
11/18/10 5:36,Iws,8.5
11/18/10 5:41,PM_USPost,354
11/18/10 5:57,PM_USPost,339
11/18/10 5:59,cbwd,NW
11/18/10 6:09,precipitation,0
11/18/10 6:15,Iws,0.89
11/18/10 6:18,TEMP,-2
11/18/10 6:32,Iprec,0
11/18/10 6:33,HUMI,92
11/18/10 6:46,DEWP,-3
11/18/10 6:54,TEMP,-2
11/18/10 7:03,precipitation,0
11/18/10 7:04,PRES,1020
11/18/10 7:07,Iprec,0
11/18/10 7:19,Iprec,0
11/18/10 7:37,cbwd,NW
11/18/10 7:43,PRES,1021
11/18/10 7:44,HUMI,92
11/18/10 7:46,precipitation,0
11/18/10 7:54,DEWP,-1
11/18/10 7:57,TEMP,4
11/18/10 8:19,PM_USPost,336
11/18/10 8:21,HUMI,80
11/18/10 8:24,PRES,1021
11/18/10 8:25,Iprec,0
11/18/10 8:35,Iprec,0
11/18/10 8:39,HUMI,92
11/18/10 8:47,DEWP,-3
11/18/10 8:50,Iws,8.05
11/18/10 8:50,PRES,1021
11/18/10 9:06,Iws,11.18
11/18/10 9:24,PM_USPost,325
11/18/10 9:36,DEWP,1
11/18/10 9:47,TEMP,7
11/18/10 9:50,PRES,1020
11/18/10 9:54,TEMP,0
11/18/10 9:57,precipitation,0
11/18/10 10:09,Iws,0.89
11/18/10 10:17,Iprec,0
11/18/10 10:47,precipitation,0
11/18/10 10:51,cbwd,cv
11/18/10 11:33,HUMI,56
11/18/10 11:51,HUMI,57
11/18/10 11:58,Iprec,0
11/18/10 12:07,DEWP,2
11/18/10 12:27,PRES,1018
11/18/10 12:33,HUMI,60
11/18/10 12:35,cbwd,SE
11/18/10 12:58,DEWP,0
11/18/10 12:58,TEMP,9
11/18/10 13:10,Iws,1.79
11/18/10 13:17,PM_USPost,307
11/18/10 13:19,TEMP,8
11/18/10 13:19,DEWP,0
11/18/10 13:44,Iprec,0
11/18/10 14:06,precipitation,0
11/18/10 14:07,DEWP,1
11/18/10 14:11,cbwd,SE
11/18/10 14:17,Iprec,0
11/18/10 14:27,Iws,4.92
11/18/10 14:43,precipitation,0
11/18/10 14:48,HUMI,65
11/18/10 14:52,PM_USPost,304
11/18/10 15:12,PM_USPost,307
11/18/10 15:15,PRES,1018
11/18/10 15:19,PM_USPost,438
11/18/10 15:34,HUMI,61
11/18/10 15:38,DEWP,2
11/18/10 15:42,precipitation,0
11/18/10 15:42,cbwd,SE
11/18/10 15:50,TEMP,7
11/18/10 16:14,cbwd,cv
11/18/10 16:17,Iws,0.89
11/18/10 16:22,HUMI,70
11/18/10 16:36,DEWP,2
11/18/10 16:57,TEMP,6
11/18/10 17:03,TEMP,5
11/18/10 17:14,HUMI,75
11/18/10 17:23,PRES,1018
11/18/10 17:25,PM_USPost,476
11/18/10 17:34,Iws,0.89
11/18/10 17:34,cbwd,cv
11/18/10 17:40,Iprec,0
11/18/10 17:57,Iws,7.6
11/18/10 17:57,TEMP,8
11/18/10 18:05,Iprec,0
11/18/10 18:08,precipitation,0
11/18/10 18:12,precipitation,0
11/18/10 18:14,PM_USPost,503
11/18/10 18:14,PRES,1018
11/18/10 18:28,Iws,1.78
11/18/10 18:35,Iprec,0
11/18/10 18:55,Iprec,0
11/18/10 19:10,PM_USPost,470
11/18/10 19:21,DEWP,2
11/18/10 19:26,HUMI,86
11/18/10 19:31,cbwd,SE
11/18/10 19:31,precipitation,0
11/18/10 19:35,Iprec,0
11/18/10 19:51,HUMI,80
11/18/10 19:51,cbwd,cv
11/18/10 19:57,PRES,1019
11/18/10 20:10,precipitation,0
11/18/10 20:15,DEWP,2
